,Processor,Screen Size(inch),RAM(GB),Graphics Card,brand,SSD(GB),HDD(GB),link,OS,Normal,price EG,store
2568,amd 7 5700u,15.6,8.0,ryzen 7 5700u,asus,512.0,0.0,https://www.ubuy.com.eg/en/product/1H0XLBUTW-asus-vivobook-15-m515-thin-and-light-laptop-15-6-ips-fhd-display-amd-ryzen-7-5700u-8gb-ddr4-ram-512gb-pcie-ssd-fingerprint-reader-windows-10,1,1,13412.0,ubuy
2569,intel core i7 165g7,15.6,16.0,intel iris xe ,dell,512.0,0.0,https://www.ubuy.com.eg/en/product/47X8SK8XU-dell-inspiron-15-3501-15-6-inch-fhd-non-touch-laptop-intel-core-i7-1165g7-16gb-ddr4-ram-512gb-ssd-intel-iris-xe-graphics-windows-10-home,1,1,18233.0,ubuy
2571,amd 5 5500u,14.0,8.0,ryzen 5 5500u,lenovo,256.0,0.0,https://www.ubuy.com.eg/en/product/1BDFBT2BC-lenovo-ideapad-3-14-14-0-laptop-14-0-fhd-1920-x-1080-display-amd-ryzen-5-5500u-processor-8gb-ddr4-ram-256gb-nvme-tlc-ssd-storage,1,1,11509.0,ubuy
2572,intel core i5 135g7,15.6,8.0,intel uhd  with shared  memory,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2573,intel core i5 135g7,15.6,12.0,integrated,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2574,intel core i5 135g7,15.6,12.0,iris xe,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2575,intel core i5 135g7,15.6,12.0,intel uhd  with shared  memory,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2576,intel core i5 135g7,15.6,8.0,iris xe,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2577,intel core i5 135g7,15.6,12.0,iris xe,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2578,intel core i5 135g7,15.6,8.0,integrated,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2579,intel core i5 135g7,15.6,12.0,integrated,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2580,intel core i5 135g7,15.6,12.0,intel uhd  with shared  memory,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2581,intel core i5 135g7,15.6,8.0,iris xe,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,13179.0,ubuy
2582,intel core i5 135g7,15.6,8.0,integrated,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,12989.0,ubuy
2583,intel core i3 115g4,15.6,8.0,intel uhd  with shared  memory,dell,256.0,0.0,https://www.ubuy.com.eg/en/product/3U0HLTNS6-dell-inspiron-15-3511-15-6-inch-fhd-non-touch-laptop-intel-core-i3-1115g4-8gb-ddr4-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-carbon,1,1,9563.0,ubuy
2585,intel core i7 1800h,17.3,16.0,geforce rtx 3050 ti,asus,512.0,0.0,https://www.ubuy.com.eg/en/product/3NEX255L8-asus-tuf-gaming-f17-gaming-laptop-17-3-144hz-full-hd-ips-type-intel-core-i7-11800h-processor-geforce-rtx-3050-ti-16gb-ddr4-512gb-pcie-ssd,1,0,25465.0,ubuy
2587,intel core i5 135g7,15.6,12.0,intel iris xe ,lenovo,512.0,0.0,https://www.ubuy.com.eg/en/product/47ZLF66G8-lenovo-ideapad-15-6-fhd-touchscreen-laptop-intel-core-i5-1135g7-quad-core-processor-beats-i7-1065g7-intel-iris-xe-graphics-20gb-ram-512gb,1,1,15505.0,ubuy
2590,intel core i5 135g7,15.6,20.0,intel iris xe ,lenovo,512.0,0.0,https://www.ubuy.com.eg/en/product/47ZLF66G8-lenovo-ideapad-15-6-fhd-touchscreen-laptop-intel-core-i5-1135g7-quad-core-processor-beats-i7-1065g7-intel-iris-xe-graphics-20gb-ram-512gb,1,1,15928.0,ubuy
2594,intel core i3 115g4,15.6,8.0,intel uhd ,2022,256.0,0.0,https://www.ubuy.com.eg/en/product/46MZ3Z9A2-2022-newest-lenovo-ideapad-3-laptop-15-6-fhd-display-intel-dual-core-processor-intel-uhd-graphics-8gb-ram-256gb-pcie-ssd-fingerprint,1,1,10642.0,ubuy
2597,amd 5 3500u,14.1,8.0,radeon vega 8 ,evoo,256.0,256.0,https://www.ubuy.com.eg/en/product/1PUBFZTVA-evoo-14-1-ultra-slim-notebook-elite-series-fhd-display-amd-ryzen-5-3500u-processor-with-radeon-vega-8-graphics-8gb-ram-256gb-ssd-hd-webcam,2,1,9730.0,ubuy
2598,amd 5 3500u,14.1,8.0,radeon vega 8 ,evoo,256.0,256.0,https://www.ubuy.com.eg/en/product/1PUBFZTVA-evoo-14-1-ultra-slim-notebook-elite-series-fhd-display-amd-ryzen-5-3500u-processor-with-radeon-vega-8-graphics-8gb-ram-256gb-ssd-hd-webcam,2,1,6627.0,ubuy
2600,intel core i7 2.,15.6,8.0,geforce rtx 3050 ti ,msi,512.0,512.0,https://www.ubuy.com.eg/en/product/1IK6THJG6-msi-sword-15-6-gaming-laptop-intel-core-i7-nvidia-geforce-rtx-3050ti-512gb-ssd-8gb-memory-black-sword15001-notebook-pc-computer-11ud-001,2,0,27616.0,ubuy
2601,amd 3 3250u,15.0,8.0,ryzen 3 3250u,hp,256.0,0.0,https://www.ubuy.com.eg/en/product/3K4TTO-hp-15-inch-touchscreen-laptop-amd-ryzen-3-3250u-8-gb-ram-256-gb-ssd-windows-10-home-in-s-mode-15-ef1,1,1,8631.0,ubuy
2602,intel core i5 035g,15.6,12.0,intel i51035g1 quad co,lenovo,256.0,0.0,https://www.ubuy.com.eg/en/product/7OKH1I-lenovo-ideapad-3-intel-i5-1035g1-quad-core-12gb-ram-256gb-ssd-15-6-inch-touch-screen-laptop,1,1,11382.0,ubuy
2604,amd 7 4800h,17.3,8.0,geforce rtx 3060,2021,512.0,0.0,https://www.ubuy.com.eg/en/product/47NEB63EG-2021-asus-rog-strix-g17-17-3-fhd-144hz-gaming-laptop-computer-amd-ryzen-7-4800h-8-core-64gb-ram-2tb-pcie-ssd-backlit-keyboard-nvidia,1,0,31153.0,ubuy
2606,amd 7 4800h,17.3,16.0,geforce rtx 3060,2021,512.0,0.0,https://www.ubuy.com.eg/en/product/47NEB63EG-2021-asus-rog-strix-g17-17-3-fhd-144hz-gaming-laptop-computer-amd-ryzen-7-4800h-8-core-64gb-ram-2tb-pcie-ssd-backlit-keyboard-nvidia,1,0,31782.0,ubuy
2611,intel core i7 1370h,13.3,16.0,geforce mx450,dell,512.0,0.0,https://www.ubuy.com.eg/en/product/13JTCG2KY-dell-inspiron-13-5310-13-3-inch-qhd-non-touch-laptop-intel-core-i7-11370h-16gb-ddr4-ram-512gb-ssd-nv,2,1,19649.0,ubuy
2616,intel core i5 135g,15.6,64.0,intel i51135g7 4core,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/JXMJ240G-dell-latitude-3510-home-and-business-laptop-intel-i5-10210u-4-core-16gb-ram-256gb-pcie-ssd-intel-uhd,1,1,44865.0,ubuy
2618,intel core i5 135g,15.6,8.0,intel i51135g7 4core,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/JXMJ240G-dell-latitude-3510-home-and-business-laptop-intel-i5-10210u-4-core-16gb-ram-256gb-pcie-ssd-intel-uhd,1,1,16774.0,ubuy
2619,intel core i5 135g,15.6,16.0,intel i51135g7 4core,2022,256.0,0.0,https://www.ubuy.com.eg/en/product/JXMJ240G-dell-latitude-3510-home-and-business-laptop-intel-i5-10210u-4-core-16gb-ram-256gb-pcie-ssd-intel-uhd,1,1,18148.0,ubuy
2621,intel core i5 135g,15.6,32.0,intel i51135g7 4core,2022,256.0,0.0,https://www.ubuy.com.eg/en/product/JXMJ240G-dell-latitude-3510-home-and-business-laptop-intel-i5-10210u-4-core-16gb-ram-256gb-pcie-ssd-intel-uhd,1,1,21215.0,ubuy
2622,intel core i7 165g7,15.6,16.0,intel i71165g7 4core,2022,256.0,0.0,https://www.ubuy.com.eg/en/product/JXMJ240G-dell-latitude-3510-home-and-business-laptop-intel-i5-10210u-4-core-16gb-ram-256gb-pcie-ssd-intel-uhd,1,1,23118.0,ubuy
2623,intel core i5 135g,15.6,8.0,intel i51135g7 4core,2022,256.0,0.0,https://www.ubuy.com.eg/en/product/JXMJ240G-dell-latitude-3510-home-and-business-laptop-intel-i5-10210u-4-core-16gb-ram-256gb-pcie-ssd-intel-uhd,1,1,17726.0,ubuy
2624,intel core i5 135g,15.6,16.0,intel i51135g7 4core,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/JXMJ240G-dell-latitude-3510-home-and-business-laptop-intel-i5-10210u-4-core-16gb-ram-256gb-pcie-ssd-intel-uhd,1,1,19734.0,ubuy
2625,intel core i5 135g,15.6,32.0,intel i51135g7 4core,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/JXMJ240G-dell-latitude-3510-home-and-business-laptop-intel-i5-10210u-4-core-16gb-ram-256gb-pcie-ssd-intel-uhd,1,1,21849.0,ubuy
2626,intel core i7 165g,15.6,8.0,intel i71165g7 4core,2022,256.0,0.0,https://www.ubuy.com.eg/en/product/JXMJ240G-dell-latitude-3510-home-and-business-laptop-intel-i5-10210u-4-core-16gb-ram-256gb-pcie-ssd-intel-uhd,1,1,20580.0,ubuy
2630,amd 3 3250u,15.6,8.0,ryzen 3 3250u ,hp,256.0,0.0,https://www.ubuy.com.eg/en/product/48D6F5OVQ-hp-pavilion-laptop-2022-model-15-6-hd-touchscreen-amd-ryzen-3-3250u-processor-beats-i7-7500u-16gb-ram-512gb-ssd-backlit-keyboard,1,1,13391.0,ubuy
2631,amd 3 3250u,15.6,8.0,ryzen 3 3250u ,hp,512.0,0.0,https://www.ubuy.com.eg/en/product/48D6F5OVQ-hp-pavilion-laptop-2022-model-15-6-hd-touchscreen-amd-ryzen-3-3250u-processor-beats-i7-7500u-16gb-ram-512gb-ssd-backlit-keyboard,1,1,13602.0,ubuy
2633,amd 3 3250u,15.6,16.0,ryzen 3 3250u ,hp,256.0,0.0,https://www.ubuy.com.eg/en/product/48D6F5OVQ-hp-pavilion-laptop-2022-model-15-6-hd-touchscreen-amd-ryzen-3-3250u-processor-beats-i7-7500u-16gb-ram-512gb-ssd-backlit-keyboard,1,1,13602.0,ubuy
2634,amd 3 3250u,15.6,16.0,ryzen 3 3250u ,hp,512.0,0.0,https://www.ubuy.com.eg/en/product/48D6F5OVQ-hp-pavilion-laptop-2022-model-15-6-hd-touchscreen-amd-ryzen-3-3250u-processor-beats-i7-7500u-16gb-ram-512gb-ssd-backlit-keyboard,1,1,12756.0,ubuy
2637,amd 3 3350u,15.6,12.0,ryzen 3 3350u 4core pr,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/4K0CP8XPS-2022-newest-acer-aspire-5-15-6-fhd-ips-slim-laptop-amd-ryzen-3-3350u-4-core-processor-up-to-3-5ghz-20gb-ram-512gb-nvme-ssd-backlit-kb,1,1,11276.0,ubuy
2638,amd 3 3350u,15.6,20.0,ryzen 3 3350u 4core pr,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/4K0CP8XPS-2022-newest-acer-aspire-5-15-6-fhd-ips-slim-laptop-amd-ryzen-3-3350u-4-core-processor-up-to-3-5ghz-20gb-ram-512gb-nvme-ssd-backlit-kb,1,1,11720.0,ubuy
2640,amd 3 3350u,15.6,4.0,ryzen 3 3350u 4core pr,2022,128.0,0.0,https://www.ubuy.com.eg/en/product/4K0CP8XPS-2022-newest-acer-aspire-5-15-6-fhd-ips-slim-laptop-amd-ryzen-3-3350u-4-core-processor-up-to-3-5ghz-20gb-ram-512gb-nvme-ssd-backlit-kb,1,1,8527.0,ubuy
2641,amd 3 3350u,15.6,8.0,ryzen 3 3350uup to 35,2021,256.0,0.0,https://www.ubuy.com.eg/en/product/4K0CP8XPS-2022-newest-acer-aspire-5-15-6-fhd-ips-slim-laptop-amd-ryzen-3-3350u-4-core-processor-up-to-3-5ghz-20gb-ram-512gb-nvme-ssd-backlit-kb,1,1,11509.0,ubuy
2642,amd 3 3350u,15.6,8.0,ryzen 3 3350u 4core pr,2022,256.0,0.0,https://www.ubuy.com.eg/en/product/4K0CP8XPS-2022-newest-acer-aspire-5-15-6-fhd-ips-slim-laptop-amd-ryzen-3-3350u-4-core-processor-up-to-3-5ghz-20gb-ram-512gb-nvme-ssd-backlit-kb,1,1,9605.0,ubuy
2643,intel core i7 195g7,15.6,16.0,geforce gtx 1660 ti  2,razer,256.0,0.0,https://www.ubuy.com.eg/en/product/5K1QX4G-razer-blade-15-base-15-6-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-gtx-1660-ti-256gb-ss,2,0,35070.0,ubuy
2646,intel core i5 2.,17.3,8.0,geforce rtx3050 ti,asus,512.0,512.0,https://www.ubuy.com.eg/en/product/1PUXRCAJA-asus-tuf-gaming-17-3-laptop-intel-core-i5-8gb-memory-nvidia-geforce-rtx3050-ti-512gb-ssd-eclipse-grey-fx706he-211-tm17-notebook,2,0,25061.0,ubuy
2647,intel core i5 135g7,12.3,8.0,iris plus ,microsoft,128.0,128.0,https://www.ubuy.com.eg/en/product/1YC1O6W-microsoft-surface-pro-7-12-3-touch-screen-intel-core-i5-1035g4-8gb-memory-128gb-ssd-iris-plus-graphi,2,1,17558.0,ubuy
2650,intel core i1 195g7,15.6,8.0,geforce rtx 3050,acer,256.0,256.0,https://www.ubuy.com.eg/en/product/1CDWS7K48-acer-nitro-5-gaming-laptop-15-6-fhd-144hz-ips-display-nvidia-geforce-rtx-3050-intel-core-i5-10300h-8gb-ram-256gb-nvme-ssd-1tb-hdd,2,0,26616.0,ubuy
2651,intel core i1 195g7,15.6,16.0,geforce rtx 3050,acer,256.0,256.0,https://www.ubuy.com.eg/en/product/1CDWS7K48-acer-nitro-5-gaming-laptop-15-6-fhd-144hz-ips-display-nvidia-geforce-rtx-3050-intel-core-i5-10300h-8gb-ram-256gb-nvme-ssd-1tb-hdd,2,0,27727.0,ubuy
2652,intel core i1 195g7,15.6,8.0,geforce rtx 3050,acer,512.0,512.0,https://www.ubuy.com.eg/en/product/1CDWS7K48-acer-nitro-5-gaming-laptop-15-6-fhd-144hz-ips-display-nvidia-geforce-rtx-3050-intel-core-i5-10300h-8gb-ram-256gb-nvme-ssd-1tb-hdd,2,0,27866.0,ubuy
2653,intel core i1 195g7,15.6,16.0,geforce rtx 3050,acer,512.0,512.0,https://www.ubuy.com.eg/en/product/1CDWS7K48-acer-nitro-5-gaming-laptop-15-6-fhd-144hz-ips-display-nvidia-geforce-rtx-3050-intel-core-i5-10300h-8gb-ram-256gb-nvme-ssd-1tb-hdd,2,0,27866.0,ubuy
2654,intel core i5 135g7,17.3,8.0,geforce rtx3050 512gb s,asus,512.0,512.0,https://www.ubuy.com.eg/en/product/47PKJLDXW-asus-tuf-gaming-17-3-laptop-intel-core-i5-8gb-memory-nvidia-geforce-rtx3050-512gb-ssd-eclipse-grey,2,0,24394.0,ubuy
2657,amd 7 4800h,17.3,8.0,geforce rtx 3050 ti,asus,512.0,0.0,https://www.ubuy.com.eg/en/product/1PQSH13CW-asus-rog-strix-g15-2021-gaming-laptop-15-6-144hz-ips-type-fhd-display-nvidia-geforce-rtx-3050-amd-ryzen-7-4800h-8gb-ddr4-512gb-pcie-nvme,1,0,27558.0,ubuy
2658,amd 7 4800h,15.6,8.0,geforce rtx 3050,asus,512.0,0.0,https://www.ubuy.com.eg/en/product/1PQSH13CW-asus-rog-strix-g15-2021-gaming-laptop-15-6-144hz-ips-type-fhd-display-nvidia-geforce-rtx-3050-amd-ryzen-7-4800h-8gb-ddr4-512gb-pcie-nvme,1,0,23900.0,ubuy
2659,intel core i3 115g4,13.3,8.0,intel uhd ,lenovo,128.0,0.0,https://www.ubuy.com.eg/en/product/48Z27E5YG-lenovo-flex-5-chromebook-13-3-inch-fhd-touchscreen-128gb-ssd-3-0ghz-i3-1115g4-dual-core-8gb-ram-intel-uhd-graphics-sd-card-reader-usb-c-chrome,1,1,8631.0,ubuy
2660,amd 5 5500u,15.6,12.0,ryzen 5 5500u beats i7,hp,2.0,0.0,https://www.ubuy.com.eg/en/product/4DTP9S67C-hp-pavilion-15-6-fhd-laptop-2022-latest-model-amd-ryzen-5-5500u-beats-i7-11370h-16gb-ram-512gb-pcie-nvme-m-2-ssd-thin-portable,1,1,13814.0,ubuy
2663,amd 5 5500u,15.6,16.0,ryzen 5 5500u beats i7,hp,2.0,0.0,https://www.ubuy.com.eg/en/product/4DTP9S67C-hp-pavilion-15-6-fhd-laptop-2022-latest-model-amd-ryzen-5-5500u-beats-i7-11370h-16gb-ram-512gb-pcie-nvme-m-2-ssd-thin-portable,1,1,13391.0,ubuy
2664,amd 5 5500u,15.6,16.0,ryzen 5 5500u beats i7,hp,2.0,0.0,https://www.ubuy.com.eg/en/product/4DTP9S67C-hp-pavilion-15-6-fhd-laptop-2022-latest-model-amd-ryzen-5-5500u-beats-i7-11370h-16gb-ram-512gb-pcie-nvme-m-2-ssd-thin-portable,1,1,13602.0,ubuy
2666,amd 5 5500u,15.6,12.0,ryzen 5 5500u beats i7,hp,2.0,0.0,https://www.ubuy.com.eg/en/product/4DTP9S67C-hp-pavilion-15-6-fhd-laptop-2022-latest-model-amd-ryzen-5-5500u-beats-i7-11370h-16gb-ram-512gb-pcie-nvme-m-2-ssd-thin-portable,1,1,13391.0,ubuy
2667,amd 5 5500u,15.6,32.0,ryzen 5 5500u beats i7,hp,2.0,0.0,https://www.ubuy.com.eg/en/product/4DTP9S67C-hp-pavilion-15-6-fhd-laptop-2022-latest-model-amd-ryzen-5-5500u-beats-i7-11370h-16gb-ram-512gb-pcie-nvme-m-2-ssd-thin-portable,1,1,15505.0,ubuy
2669,amd 5 5600h,15.6,4.0,geforce rtx 3050 ti 4gb,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/4LRD193HS-2022-lenovo-ideapad-3-gaming-laptop-15-6-120hz-nvidia-geforce-rtx-3050-ti-4gb-gddr6-6-core-amd-ryzen-5-5600h-up-to-4-2ghz-16gb-ram-1tb-pcie,1,0,18043.0,ubuy
2671,amd 5 5600h,15.6,4.0,geforce rtx 3050 ti 4gb,2022,512.0,0.0,https://www.ubuy.com.eg/en/product/4LRD193HS-2022-lenovo-ideapad-3-gaming-laptop-15-6-120hz-nvidia-geforce-rtx-3050-ti-4gb-gddr6-6-core-amd-ryzen-5-5600h-up-to-4-2ghz-16gb-ram-1tb-pcie,1,0,20580.0,ubuy
2673,amd 5 5500u,15.6,16.0,ryzen 5 5500u 6core pr,hp,512.0,0.0,https://www.ubuy.com.eg/en/product/1CA6FWUO-2021-newest-hp-envy-x360-2-in-1-laptop-15-6-fhd-touchscreen-amd-ryzen-5-4500u-8-core-processor-16gb,1,1,19100.0,ubuy
2674,amd 5 5500u,15.6,32.0,ryzen 5 5500u 6core pr,hp,512.0,0.0,https://www.ubuy.com.eg/en/product/1CA6FWUO-2021-newest-hp-envy-x360-2-in-1-laptop-15-6-fhd-touchscreen-amd-ryzen-5-4500u-8-core-processor-16gb,1,1,21215.0,ubuy
2678,intel core i5 135g7,17.0,16.0,intel iris xe ,2021,0.0,1000.0,https://www.ubuy.com.eg/en/product/41QEZ1874-2021-newest-hp-17-laptop-17-hd-anti-glare-screen-11th-gen-intel-core-i7-1165g7-intel-iris-xe-graphics-32-gb-ram-1-tb-pcie-ssd-long,1,1,15949.0,ubuy
2679,intel core i5 135g7,17.0,16.0,intel iris xe ,2021,512.0,0.0,https://www.ubuy.com.eg/en/product/41QEZ1874-2021-newest-hp-17-laptop-17-hd-anti-glare-screen-11th-gen-intel-core-i7-1165g7-intel-iris-xe-graphics-32-gb-ram-1-tb-pcie-ssd-long,1,1,16161.0,ubuy
2681,intel core i5 135g7,17.0,32.0,intel iris xe ,2021,0.0,2000.0,https://www.ubuy.com.eg/en/product/41QEZ1874-2021-newest-hp-17-laptop-17-hd-anti-glare-screen-11th-gen-intel-core-i7-1165g7-intel-iris-xe-graphics-32-gb-ram-1-tb-pcie-ssd-long,1,1,18487.0,ubuy
2685,amd 5 3500u,15.6,8.0,ryzen 5 3500u quadcore,lenovo,256.0,256.0,https://www.ubuy.com.eg/en/product/3CXFIS-lenovo-ideapad-3-15-fhd-amd-ryzen-5-3500u-amd-radeon-vega-8-graphics-8gb-ram-256gb-ssd-windows-10-81,2,1,14672.0,ubuy
2686,amd 5 3500u,15.6,8.0,ryzen 5 3500u ,lenovo,256.0,256.0,https://www.ubuy.com.eg/en/product/3CXFIS-lenovo-ideapad-3-15-fhd-amd-ryzen-5-3500u-amd-radeon-vega-8-graphics-8gb-ram-256gb-ssd-windows-10-81,2,1,14306.0,ubuy
2687,amd 5 3500u,15.6,8.0,radeon vega 8 ,lenovo,256.0,256.0,https://www.ubuy.com.eg/en/product/3CXFIS-lenovo-ideapad-3-15-fhd-amd-ryzen-5-3500u-amd-radeon-vega-8-graphics-8gb-ram-256gb-ssd-windows-10-81,2,1,13754.0,ubuy
2691,intel core i1 195g7,15.6,8.0,geforce rtx 3060 6gb,msi,512.0,2000.0,https://www.ubuy.com.eg/en/product/1JBWXIDKG-msi-gf65-thin-3060-gaming-laptop-15-6-fhd-144hz-display-intel-core-i5-10500h-geforce-rtx-3060-6gb-8gb-ddr4-ram-512gb-pcie-ssd-usb-c-wi-fi-6,2,0,28838.0,ubuy
2692,intel core i1 195g7,15.6,16.0,geforce rtx 3060 6gb,msi,512.0,2000.0,https://www.ubuy.com.eg/en/product/1JBWXIDKG-msi-gf65-thin-3060-gaming-laptop-15-6-fhd-144hz-display-intel-core-i5-10500h-geforce-rtx-3060-6gb-8gb-ddr4-ram-512gb-pcie-ssd-usb-c-wi-fi-6,2,0,28838.0,ubuy
2693,intel core i1 195g7,15.6,32.0,geforce rtx 3060 6gb,msi,512.0,2000.0,https://www.ubuy.com.eg/en/product/1JBWXIDKG-msi-gf65-thin-3060-gaming-laptop-15-6-fhd-144hz-display-intel-core-i5-10500h-geforce-rtx-3060-6gb-8gb-ddr4-ram-512gb-pcie-ssd-usb-c-wi-fi-6,2,0,28838.0,ubuy
2694,intel core i1 195g7,15.6,8.0,geforce rtx 3060 6gb,msi,512.0,512.0,https://www.ubuy.com.eg/en/product/1JBWXIDKG-msi-gf65-thin-3060-gaming-laptop-15-6-fhd-144hz-display-intel-core-i5-10500h-geforce-rtx-3060-6gb-8gb-ddr4-ram-512gb-pcie-ssd-usb-c-wi-fi-6,2,0,28838.0,ubuy
2695,intel core i1 195g7,15.6,16.0,geforce rtx 3060 6gb,msi,512.0,512.0,https://www.ubuy.com.eg/en/product/1JBWXIDKG-msi-gf65-thin-3060-gaming-laptop-15-6-fhd-144hz-display-intel-core-i5-10500h-geforce-rtx-3060-6gb-8gb-ddr4-ram-512gb-pcie-ssd-usb-c-wi-fi-6,2,0,29949.0,ubuy
2696,intel core i1 195g7,15.6,32.0,geforce rtx 3060 6gb,msi,512.0,512.0,https://www.ubuy.com.eg/en/product/1JBWXIDKG-msi-gf65-thin-3060-gaming-laptop-15-6-fhd-144hz-display-intel-core-i5-10500h-geforce-rtx-3060-6gb-8gb-ddr4-ram-512gb-pcie-ssd-usb-c-wi-fi-6,2,0,32310.0,ubuy
2697,intel core i7 195g7,15.6,8.0,gtx 1650ti,lenovo,512.0,512.0,https://www.ubuy.com.eg/en/product/4PQQUA6-lenovo-legion-5-gaming-laptop-15-6-fhd-120-hz-intel-core-i7-10750h-processor-8gb-ddr4-512gb-ssd-nvid,2,0,21947.0,ubuy
2699,intel core i5 135g7,15.6,8.0,geforce gtx 1660ti gddr,asus,512.0,512.0,https://www.ubuy.com.eg/en/product/1VVCGBS-asus-rog-strix-15-6-120hz-fhd-laptop-intel-core-i5-9300h-nvidia-geforce-gtx-1660ti-gddr6-6gb-8gb-ram,2,1,26018.0,ubuy
2700,amd 5 5800h,15.6,32.0,ryzen 75800h 16gb ,lenovo,512.0,0.0,https://www.ubuy.com.eg/en/product/498ZZCS44-lenovo-legion-5-15-6-165hz-gaming-laptop-amd-ryzen-7-5800h-16gb-ram-512gb-ssd-rtx-3060-6gb-gddr6-phantom-blue,2,0,34254.0,ubuy
2701,intel core i5 035g1,15.6,16.0,intel uhd ,dell,0.0,1000.0,https://www.ubuy.com.eg/en/product/1BUINFHO-newest-dell-inspiron-15-6-inch-laptop-10th-gen-intel-core-i5-1035g1-16gb-ram-512gb-ssd-hdmi-wifi-int,1,1,14871.0,ubuy
2703,intel core i5 035g1,15.6,16.0,intel uhd ,dell,256.0,1000.0,https://www.ubuy.com.eg/en/product/1BUINFHO-newest-dell-inspiron-15-6-inch-laptop-10th-gen-intel-core-i5-1035g1-16gb-ram-512gb-ssd-hdmi-wifi-int,1,1,16563.0,ubuy
2705,intel core i7 195g7,15.6,8.0,geforce gtx 1660 ti 6gb,cuk,512.0,0.0,https://www.ubuy.com.eg/en/product/OR9TOTW-cuk-gf65-thin-by-msi-15-inch-gaming-notebook-intel-core-i7-32gb-ram-1tb-nvme-ssd-nvidia-geforce-rtx,1,0,19544.0,ubuy
2706,intel core i7 195g7,15.6,32.0,geforce gtx 1660 ti 6gb,cuk,512.0,0.0,https://www.ubuy.com.eg/en/product/OR9TOTW-cuk-gf65-thin-by-msi-15-inch-gaming-notebook-intel-core-i7-32gb-ram-1tb-nvme-ssd-nvidia-geforce-rtx,1,0,22821.0,ubuy
